"gene_id"	"logFC.x"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"contrast"	"gene.x"	"genename"	"entrez.x"	"type.x"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene.y"	"entrez.y"	"type.y"	"tx_id"	"Length"	"EffectiveLength"	"Overdispersion"	"logFC.y"	"logCPM"	"F"	"PValue"	"FDR"	"Results"	"tx_version"	"NIF_dEJ"	"NIF_uORF"	"NIF_long_3utr"	"NIF|__|GC(cds[-10:termination_codon])"	"GC_5utr"	"GC_cds"	"GC_3utr"	"GC_exons"	"GC_introns"	"LENGTH_5utr"	"LENGTH_cds"	"LENGTH_3utr"	"LENGTH_exons"	"LENGTH_introns"	"EXONS_count"	"dEJs|__|penultimate-exon>=55(nts)"	"uORFs|__|count"	"uORFs|__|gc-content"	"uORFs|__|lengths"	"uORFs|__|max-length"	"nif_feature"	"tx_biotype"	"nif"	"mgis"
"69"	"ENSMUSG00000015745"	0.6261144248428	5.75068537995649	5.9940251485736	2.07686230458979e-05	0.000363180236918981	2.38122670495565	"UPF3B_vs_Control"	"Plekho1"	"pleckstrin homology domain containing, family O member 1"	"67220"	"protein-coding"	1294.71648407129	0.427243387856253	0.0958805438159678	4.45599671061837	8.35043121630265e-06	0.000357196893924946	"Plekho1"	"67220"	"protein-coding"	"ENSMUST00000015889"	1931	1658.094	4.56710369855663	0.87808009800705	2.78688554023458	45.9962315021823	3.88380406227347e-07	3.54066262095858e-05	1	"ENSMUST00000015889.10"	"0"	"1"	"0"	0.5	0.833333333333333	0.585167074164629	0.486	"[0.8095238095238095, 0.5782312925170068, 0.5177304964539007, 0.5142857142857142, 0.5882352941176471, 0.5576763485477179]"	"[0.7843137254901961, 0.5217391304347826, 0.5025466893039049, 0.5157116451016636, 0.5055698371893744]"	204	1227	500	"[231, 147, 141, 105, 102, 1205]"	"[102, 3243, 589, 541, 1167]"	6	NA	1	"[0.8541666666666666]"	"[48]"	48	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1914470"
"70"	"ENSMUSG00000025986"	0.627193720231901	1.4164974072042	5.57878628100147	4.54640923697067e-05	0.000670010120071721	2.24892725738083	"UPF3B_vs_Control"	"Slc39a10"	"solute carrier family 39 (zinc transporter), member 10"	"227059"	"protein-coding"	755.483498060927	0.964820605735778	0.131616294838019	7.33055589297047	2.29200013998666e-13	6.49880268263646e-11	"Slc39a10"	"227059"	"protein-coding"	"ENSMUST00000027131"	5498	5225.094	1.47564088209845	0.58330455237188	3.29281383801369	42.6367255270219	7.24303103370172e-07	5.94146271147319e-05	1	"ENSMUST00000027131.6"	"0"	"1"	"1"	0.5	0.666098807495741	0.458832933653078	0.376919883769199	"[0.6736111111111112, 0.44, 0.39903846153846156, 0.4764705882352941, 0.43386243386243384, 0.4462809917355372, 0.5203252032520326, 0.5555555555555556, 0.47643979057591623, 0.38161993769470404]"	"[0.38085339800219414, 0.3597122302158273, 0.3674400158635733, 0.3223374175306315, 0.3914479721049734, 0.40404040404040403, 0.40933767643865365, 0.3910975195378865, 0.39487726787620064]"	587	2502	2409	"[576, 1025, 208, 170, 189, 121, 369, 81, 191, 2568]"	"[17319, 2363, 5043, 1061, 5449, 1089, 921, 5886, 1874]"	10	NA	2	"[0.797979797979798, 0.5151515151515151]"	"[99, 33]"	99	"Two"	"protein_coding"	"NIF+"	"MGI:MGI:1914515"
"71"	"ENSMUSG00000038065"	0.918353411334514	0.182500334702814	5.46903664981087	5.61386072147809e-05	0.000786808623798913	2.02918863772477	"UPF3B_vs_Control"	"Mturn"	"maturin, neural progenitor differentiation regulator homolog (Xenopus)"	"68235"	"protein-coding"	211.111437358575	0.80879990837468	0.235107434445885	3.44012902135957	0.000581436936482364	0.011517325663974	"Mturn"	"68235"	"protein-coding"	"ENSMUST00000190641"	5303	5030.094	1	0.968208795880353	2.5366694430733	78.5880237280567	3.08064848757028e-09	6.30500922708571e-07	1	"ENSMUST00000190641.7"	"0"	"0"	"1"	0.4	0.808219178082192	0.585858585858586	0.476160470489393	"[0.711038961038961, 0.5284552845528455, 0.47885878489326766]"	"[0.5029686174724343, 0.478631611003959]"	146	396	4761	"[308, 123, 4872]"	"[7074, 9851]"	3	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1915485"
"72"	"ENSMUSG00000042182"	0.793074787038129	2.38339479247823	5.52651018376659	5.0258695790838e-05	0.000723676831223165	1.99860800221875	"UPF3B_vs_Control"	"Bend6"	"BEN domain containing 6"	"320705"	"protein-coding"	1589.97972165298	0.641816985817788	0.108141709147841	5.93496247539752	2.93912713684693e-09	3.3145338302351e-07	"Bend6"	"320705"	"protein-coding"	"ENSMUST00000062289"	2487	2214.094	1.20611986465594	0.711409830017173	3.19808943305478	43.2191136755046	6.486716454691e-07	5.42987248752284e-05	1	"ENSMUST00000062289.11"	"0"	"1"	"1"	0.1	0.734513274336283	0.466903073286052	0.403993855606759	"[0.796812749003984, 0.4855769230769231, 0.46629213483146065, 0.5248868778280543, 0.40932642487046633, 0.525, 0.4012158054711246]"	"[0.42342267006731615, 0.39936038376973815, 0.41306599585676235, 0.3945578231292517, 0.3409090909090909, 0.41632565151841483]"	339	846	1302	"[251, 208, 178, 221, 193, 120, 1316]"	"[23917, 5003, 13516, 588, 968, 9286]"	7	NA	3	"[0.7860696517412935, 0.5888888888888889, 0.6190476190476191]"	"[201, 90, 42]"	201	"Two"	"protein_coding"	"NIF+"	"MGI:MGI:2444572"
"73"	"ENSMUSG00000031828"	0.916295688211498	1.18859701720137	4.81671105924578	0.000202832279309375	0.00213760064900074	0.836032989023336	"UPF3B_vs_Control"	"Klhl36"	"kelch-like 36"	"234796"	"protein-coding"	204.181878569733	0.740715971796382	0.260716375423491	2.84107958540468	0.00449610904447331	0.0488177091437124	"Klhl36"	"234796"	"protein-coding"	"ENSMUST00000034287"	2181	1908.094	1.51552626356233	0.936858872019758	1.65645053758505	25.887223742739	2.86633004592979e-05	0.0012070729194449	1	"ENSMUST00000034287.10"	"0"	"1"	"0"	0.5	0.72020725388601	0.604234527687296	0.465753424657534	"[0.7443181818181818, 0.4935064935064935, 0.6059757236227824, 0.5822784810126582, 0.586552217453505]"	"[0.4923679060665362, 0.476221928665786, 0.475556762629006, 0.5221088435374149]"	193	1842	146	"[176, 77, 1071, 158, 699]"	"[2555, 4542, 3682, 1764]"	5	NA	1	"[0.7222222222222222]"	"[54]"	54	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2385305"
"74"	"ENSMUSG00000036661"	0.666061302056723	0.508647818343135	4.5419325401515	0.000353510532966015	0.00327494084884018	0.355058585564889	"UPF3B_vs_Control"	"Dennd3"	"DENN/MADD domain containing 3"	"105841"	"protein-coding"	328.17400899647	0.421699119673064	0.147433265084412	2.86027118392598	0.00423278883486013	0.0469965575327673	"Dennd3"	"105841"	"protein-coding"	"ENSMUST00000043414"	5299	5026.094	1.83222946891519	0.74984718712	1.72169111843923	26.7941283031483	2.27821362197197e-05	0.00100241064593062	1	"ENSMUST00000043414.12"	"0"	"0"	"1"	0.6	0.731182795698925	0.559477124183007	0.512422360248447	"[0.7326388888888888, 0.592057761732852, 0.5258620689655172, 0.5149253731343284, 0.44642857142857145, 0.5833333333333334, 0.5662100456621004, 0.5081967213114754, 0.5961538461538461, 0.4742268041237113, 0.5673076923076923, 0.57, 0.5459770114942529, 0.5807692307692308, 0.5321637426900585, 0.5461538461538461, 0.5462962962962963, 0.5642857142857143, 0.5443037974683544, 0.5522388059701493, 0.5480769230769231, 0.5797101449275363, 0.5238415043653458]"	"[0.4766574291195907, 0.5214592274678111, 0.5256849315068494, 0.4735108427120505, 0.475057399290336, 0.5590062111801242, 0.4958005249343832, 0.5126485827491618, 0.46178514163548906, 0.517845554834523, 0.5330578512396694, 0.4810126582278481, 0.4792284866468843, 0.4684772065955383, 0.5315145813734713, 0.49880771732061563, 0.48594961240310075, 0.5382585751978892, 0.5400753093060785, 0.5593625498007968, 0.573170731707317, 0.5049800796812749]"	186	3825	1288	"[288, 277, 116, 134, 112, 120, 219, 122, 156, 97, 104, 200, 522, 260, 171, 130, 108, 140, 158, 134, 104, 138, 1489]"	"[9382, 932, 584, 3643, 4791, 322, 3810, 3281, 1871, 1541, 484, 1975, 7414, 1031, 1063, 4613, 2064, 379, 1859, 1255, 82, 2008]"	23	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2146009"
"75"	"ENSMUSG00000031129"	0.855389361112717	0.201297186001174	4.47540662620595	0.000404855689818566	0.00362102010354087	0.246282165197201	"UPF3B_vs_Control"	"Slc9a9"	"solute carrier family 9 (sodium/hydrogen exchanger), member 9"	"331004"	"protein-coding"	942.571066716315	0.589326204766356	0.187345175572431	3.14567056752689	0.00165706539104337	0.0240068860448386	"Slc9a9"	"331004"	"protein-coding"	"ENSMUST00000033463"	3468	3195.094	1.1567805135085	0.628406709736693	1.5922064623087	16.0792753883635	0.00047388179327909	0.0109651800137326	1	"ENSMUST00000033463.10"	"0"	"0"	"1"	0.4	0.496732026143791	0.490439276485788	0.453623188405797	"[0.4725609756097561, 0.4630541871921182, 0.4230769230769231, 0.4155844155844156, 0.45689655172413796, 0.5094339622641509, 0.5179856115107914, 0.5377358490566038, 0.4606741573033708, 0.42105263157894735, 0.4732142857142857, 0.5584415584415584, 0.5384615384615384, 0.4125, 0.6132075471698113, 0.46455223880597013]"	"[0.43501147253340533, 0.43076746147358735, 0.41004752206381534, 0.4138311587850034, 0.41554942166140907, 0.4040217107796257, 0.4436315264383106, 0.41020349395277406, 0.40021836296018287, 0.4725036179450072, 0.4113086832473558, 0.4275631996441545, 0.4086130206227254, 0.44024572062730505, 0.4494818652849741]"	153	1935	1380	"[328, 203, 78, 77, 116, 106, 139, 106, 89, 114, 112, 154, 52, 80, 106, 1608]"	"[14818, 26086, 1473, 96955, 45648, 80513, 3007, 20836, 58618, 1382, 34699, 67445, 14838, 89207, 1544]"	16	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2679732"
"76"	"ENSMUSG00000025911"	0.645664998436347	1.18813238767972	4.30892586903833	0.000569425252823426	0.00466345560971957	-0.210371197345689	"UPF3B_vs_Control"	"Adhfe1"	"alcohol dehydrogenase, iron containing, 1"	"76187"	"protein-coding"	532.857917307296	0.608977156431944	0.118146146727095	5.15443942356086	2.54390776510425e-07	1.8032671900639e-05	"Adhfe1"	"76187"	"protein-coding"	"ENSMUST00000027044"	2022	1749.094	1.74395883539092	0.791669815666867	0.982117064138798	21.2870986775182	9.8635797641949e-05	0.00323255332656357	1	"ENSMUST00000027044.15"	"1"	"0"	"1"	0.2	0.631578947368421	0.512820512820513	0.44617032672737	"[0.6082474226804123, 0.47368421052631576, 0.4444444444444444, 0.4258064516129032, 0.5025380710659898, 0.44871794871794873, 0.5660377358490566, 0.5555555555555556, 0.48484848484848486, 0.4050632911392405, 0.5670103092783505, 0.5, 0.36146272855133615]"	"[0.4883190883190883, 0.4194089993284083, 0.39589442815249265, 0.3466666666666667, 0.40046565774155995, 0.4096820809248555, 0.4878286270691334, 0.4295117937465716, 0.3901847924871251, 0.44976076555023925, 0.4534118462071354, 0.4364461738002594]"	38	117	1867	"[97, 38, 54, 155, 197, 78, 106, 153, 99, 79, 97, 158, 711]"	"[1755, 2978, 341, 150, 1718, 1384, 1027, 1823, 3301, 209, 2887, 9252]"	13	1156	0	""	""	NA	"Two"	"nonsense_mediated_decay"	"NIF+"	"MGI:MGI:1923437"
"77"	"ENSMUSG00000033389"	3.37654881809349	-2.90292550265928	4.78986484756221	0.000214071358638168	0.00221315598531246	-0.8096107791296	"UPF3B_vs_Control"	"Arhgap44"	"Rho GTPase activating protein 44"	"216831"	"protein-coding"	156.360271111544	1.77218481147512	0.507077404241433	3.49489998302378	0.000474239432097805	0.00984592494589669	"Arhgap44"	"216831"	"protein-coding"	"ENSMUST00000047463"	4074	3801.094	5.92966205458353	5.57006916930429	-2.8534751370679	17.3141606445822	0.000430363654676045	0.010191490316578	1	"ENSMUST00000047463.15"	"0"	"0"	"1"	0.5	0.773993808049536	0.570806100217865	0.491071428571429	"[0.7446808510638298, 0.5, 0.6, 0.5974025974025974, 0.5714285714285714, 0.45454545454545453, 0.6101694915254238, 0.4057971014492754, 0.5365853658536586, 0.609375, 0.6160714285714286, 0.4634146341463415, 0.4691358024691358, 0.42105263157894735, 0.532608695652174, 0.574585635359116, 0.6754385964912281, 0.6265822784810127, 0.6005291005291006, 0.5192307692307693, 0.49008498583569404]"	"[0.4462489270386266, 0.5007949125596184, 0.4673076923076923, 0.4540873460246361, 0.4775510204081633, 0.47818627450980394, 0.43476009665170867, 0.49705749207786326, 0.5552825552825553, 0.4378504672897196, 0.49002849002849, 0.4605539236256819, 0.4685874349739896, 0.5077081192189106, 0.5069721115537849, 0.47276976224344647, 0.5057345712725286, 0.46564885496183206, 0.4728197105983574, 0.5252121817274089]"	323	2295	1456	"[376, 40, 105, 77, 112, 77, 118, 69, 82, 128, 112, 82, 81, 114, 92, 181, 228, 158, 378, 52, 1412]"	"[87375, 629, 7280, 7144, 2450, 4080, 11588, 2209, 407, 6420, 351, 4766, 2499, 973, 1004, 9842, 1831, 1441, 2557, 2003]"	21	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2144423"
"78"	"ENSMUSG00000030055"	0.849666304947623	2.29958482898798	4.00256952361632	0.00107252918386959	0.00757948499270025	-1.01499541003842	"UPF3B_vs_Control"	"Rab43"	"RAB43, member RAS oncogene family"	"69834"	"protein-coding"	2082.08857991143	0.425822438293815	0.0819289479230529	5.19746010523343	2.02029879823115e-07	1.46346315866029e-05	"Rab43"	"69834"	"protein-coding"	"ENSMUST00000078647"	4605	4332.094	7.28315179886069	0.673914535226274	1.51917895410099	12.8262376819673	0.00141888463332359	0.0243825376556819	1	"ENSMUST00000078647.11"	"0"	"0"	"1"	0.6	0.782978723404255	0.590837282780411	0.545089644099545	"[0.7136258660508084, 0.5543478260869565, 0.5476429287863591]"	"[0.4794247386549036, 0.4692611393119007]"	235	633	3737	"[433, 184, 3988]"	"[16549, 1773]"	3	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1917084"
"79"	"ENSMUSG00000073792"	0.91555129709786	4.14129568459087	3.96992944330445	0.00114776656750383	0.0079459638371557	-1.53080648852936	"UPF3B_vs_Control"	"Alg6"	"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)"	"320438"	"protein-coding"	1087.33120099148	0.683982683553394	0.127026376566117	5.38457210260882	7.26171906969742e-08	5.81171774578042e-06	"Alg6"	"320438"	"protein-coding"	"ENSMUST00000097961"	3079	2806.094	1.13465689436587	0.542816883139509	4.25379670260553	56.5991946884169	6.51221871913253e-08	7.86326397729357e-06	1	"ENSMUST00000097961.9"	"0"	"0"	"1"	0.3	0.49079754601227	0.426509186351706	0.351293103448276	"[0.6428571428571429, 0.49261083743842365, 0.43529411764705883, 0.3888888888888889, 0.5168539325842697, 0.40963855421686746, 0.36923076923076925, 0.42473118279569894, 0.5, 0.43023255813953487, 0.38823529411764707, 0.36619718309859156, 0.3188405797101449, 0.4623115577889447, 0.35157232704402513]"	"[0.4648014440433213, 0.40660637042862763, 0.422780959198282, 0.369, 0.4428507395786643, 0.38482384823848237, 0.36554307116104867, 0.4335154826958106, 0.35411764705882354, 0.40369393139841686, 0.4310520939734423, 0.3961328705999008, 0.34579439252336447, 0.40776587164419864]"	163	1524	1392	"[42, 203, 85, 90, 89, 83, 65, 186, 136, 86, 85, 71, 69, 199, 1590]"	"[3324, 7629, 11176, 1000, 2231, 738, 1335, 549, 1700, 2274, 1958, 2017, 107, 8679]"	15	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2444031"
"80"	"ENSMUSG00000073792"	0.91555129709786	4.14129568459087	3.96992944330445	0.00114776656750383	0.0079459638371557	-1.53080648852936	"UPF3B_vs_Control"	"Alg6"	"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)"	"320438"	"protein-coding"	1087.33120099148	0.683982683553394	0.127026376566117	5.38457210260882	7.26171906969742e-08	5.81171774578042e-06	"Alg6"	"320438"	"protein-coding"	"ENSMUST00000107004"	766	493.268	1.64690605633165	0.835788988840915	-0.0713613275912831	12.917934201634	0.00137370033293218	0.0237657124800985	1	"ENSMUST00000107004.9"	"0"	"1"	"0"	0.3	0.473941368078176	0.439739413680782	NA	"[0.6451612903225806, 0.49261083743842365, 0.43529411764705883, 0.5, 0.43023255813953487, 0.38823529411764707, 0.36619718309859156, 0.3188405797101449]"	"[0.4648014440433213, 0.40660637042862763, 0.41671417170220043, 0.35411764705882354, 0.40369393139841686, 0.4310520939734423, 0.3961328705999008]"	614	614	NA	"[31, 203, 85, 136, 86, 85, 71, 69]"	"[3324, 7629, 17542, 1700, 2274, 1958, 2017]"	8	NA	2	"[0.4230769230769231, 0.4479166666666667]"	"[78, 96]"	96	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2444031"
"81"	"ENSMUSG00000048779"	0.774750101222243	-0.329711844975375	3.47837447880054	0.00320014306383627	0.0170444446436255	-1.59153201470529	"UPF3B_vs_Control"	"P2ry6"	"pyrimidinergic receptor P2Y, G-protein coupled, 6"	"233571"	"protein-coding"	74.0144437183164	1.21661273076556	0.403739563621903	3.0133601964877	0.0025837205459788	0.033709980405541	"P2ry6"	"233571"	"protein-coding"	"ENSMUST00000060174"	1946	1673.094	1.09229422068481	0.814090169762747	0.543050292205573	14.41554829364	0.000819791876680814	0.0164161863364211	1	"ENSMUST00000060174.6"	"0"	"1"	"0"	0.5	0.538823529411765	0.60081053698075	0.49812734082397	"[0.5838150289017341, 0.5045871559633027, 0.5639871382636656]"	"[0.4899586776859504, 0.47564935064935066]"	425	987	534	"[173, 218, 1555]"	"[24200, 616]"	3	NA	2	"[0.5098039215686274, 0.5632183908045977]"	"[51, 87]"	87	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2673874"
